"Plot","Cell","Row","Column","Taxon","Present"
"LC1-09",63,7,3,"Thymus praecox subsp. ligusticus",1
"LC1-09",64,7,4,"Anthyllis vulneraria",1
"LC1-09",64,7,4,"Carex sempervirens",1
"LC1-09",64,7,4,"Euphrasia salisburgensis",1
"LC1-09",64,7,4,"Helianthemum canum",1
"LC1-09",64,7,4,"Koeleria vallesiana",1
"LC1-09",64,7,4,"Sesleria caerulea",1
"LC1-09",65,7,5,"Carex sempervirens",1
"LC1-09",65,7,5,"Helianthemum canum",1
"LC1-09",65,7,5,"Sesleria caerulea",1
"LC1-09",66,7,6,"Carex sempervirens",1
"LC1-09",66,7,6,"Helianthemum canum",1
"LC1-09",66,7,6,"Sesleria caerulea",1
"LC1-09",67,7,7,"Carex sempervirens",1
"LC1-09",67,7,7,"Festuca gr. rubra",1
"LC1-09",67,7,7,"Helianthemum canum",1
"LC1-09",67,7,7,"Sesleria caerulea",1
"LC1-09",68,7,8,"Androsace villosa",1
"LC1-09",68,7,8,"Carex sempervirens",1
"LC1-09",68,7,8,"Euphrasia salisburgensis",1
"LC1-09",68,7,8,"Helianthemum canum",1
"LC1-09",68,7,8,"Sesleria caerulea",1
"LC1-09",69,7,9,"Anthyllis vulneraria",1
"LC1-09",69,7,9,"Carex sempervirens",1
"LC1-09",69,7,9,"Helianthemum canum",1
"LC1-09",70,7,10,"Anthyllis vulneraria",1
"LC1-09",70,7,10,"Carex sempervirens",1
"LC1-09",70,7,10,"Dethawia splendens subsp. cantabrica",1
"LC1-09",70,7,10,"Thymus praecox subsp. ligusticus",1
"LC1-09",71,8,1,"Anthyllis vulneraria",1
"LC1-09",71,8,1,"Carex sempervirens",1
"LC1-09",71,8,1,"Helianthemum canum",1
"LC1-09",71,8,1,"Koeleria vallesiana",1
"LC1-09",71,8,1,"Thymus praecox subsp. ligusticus",1
"LC1-09",72,8,2,"Anthyllis vulneraria",1
"LC1-09",72,8,2,"Carex sempervirens",1
"LC1-09",72,8,2,"Helianthemum canum",1
"LC1-09",72,8,2,"Koeleria vallesiana",1
"LC1-09",73,8,3,"Anthyllis vulneraria",1
"LC1-09",73,8,3,"Carex sempervirens",1
"LC1-09",73,8,3,"Euphrasia salisburgensis",1
"LC1-09",73,8,3,"Helianthemum canum",1
"LC1-09",73,8,3,"Koeleria vallesiana",1
"LC1-09",74,8,4,"Anthyllis vulneraria",1
"LC1-09",74,8,4,"Carex sempervirens",1
"LC1-09",74,8,4,"Euphrasia salisburgensis",1
"LC1-09",74,8,4,"Helianthemum canum",1
"LC1-09",74,8,4,"Koeleria vallesiana",1
"LC1-09",74,8,4,"Sesleria caerulea",1
"LC1-09",75,8,5,"Androsace villosa",1
"LC1-09",75,8,5,"Anthyllis vulneraria",1
"LC1-09",75,8,5,"Carex sempervirens",1
"LC1-09",75,8,5,"Helianthemum canum",1
"LC1-09",75,8,5,"Sesleria caerulea",1
"LC1-09",76,8,6,"Carex sempervirens",1
"LC1-09",76,8,6,"Helianthemum canum",1
"LC1-09",76,8,6,"Sesleria caerulea",1
"LC1-09",77,8,7,"Carex sempervirens",1
"LC1-09",77,8,7,"Helianthemum canum",1
"LC1-09",78,8,8,"Anthyllis vulneraria",1
"LC1-09",78,8,8,"Carex sempervirens",1
"LC1-09",78,8,8,"Euphrasia salisburgensis",1
"LC1-09",78,8,8,"Helianthemum canum",1
"LC1-09",79,8,9,"Androsace villosa",1
"LC1-09",79,8,9,"Anthyllis vulneraria",1
"LC1-09",79,8,9,"Carex sempervirens",1
"LC1-09",79,8,9,"Festuca gr. rubra",1
"LC1-09",79,8,9,"Helianthemum canum",1
"LC1-09",80,8,10,"Androsace villosa",1
"LC1-09",80,8,10,"Anthyllis vulneraria",1
"LC1-09",80,8,10,"Carex sempervirens",1
"LC1-09",80,8,10,"Festuca gr. rubra",1
"LC1-09",80,8,10,"Helianthemum canum",1
"LC1-09",81,9,1,"Androsace villosa",1
"LC1-09",81,9,1,"Anthyllis vulneraria",1
"LC1-09",81,9,1,"Helianthemum canum",1
"LC1-09",81,9,1,"Koeleria vallesiana",1
"LC1-09",82,9,2,"Androsace villosa",1
"LC1-09",82,9,2,"Anthyllis vulneraria",1
"LC1-09",82,9,2,"Carex sempervirens",1
"LC1-09",82,9,2,"Helianthemum canum",1
"LC1-09",82,9,2,"Koeleria vallesiana",1
"LC1-09",83,9,3,"Anthyllis vulneraria",1
"LC1-09",83,9,3,"Carex sempervirens",1
"LC1-09",83,9,3,"Euphrasia salisburgensis",1
"LC1-09",83,9,3,"Helianthemum canum",1
"LC1-09",83,9,3,"Koeleria vallesiana",1
"LC1-09",83,9,3,"Saxifraga conifera",1
"LC1-09",84,9,4,"Anthyllis vulneraria",1
"LC1-09",84,9,4,"Carex sempervirens",1
"LC1-09",84,9,4,"Euphrasia salisburgensis",1
"LC1-09",84,9,4,"Helianthemum canum",1
"LC1-09",84,9,4,"Koeleria vallesiana",1
"LC1-09",84,9,4,"Sesleria caerulea",1
"LC1-09",85,9,5,"Androsace villosa",1
"LC1-09",85,9,5,"Anthyllis vulneraria",1
"LC1-09",85,9,5,"Carex sempervirens",1
"LC1-09",85,9,5,"Helianthemum canum",1
"LC1-09",85,9,5,"Koeleria vallesiana",1
"LC1-09",85,9,5,"Saxifraga conifera",1
"LC1-09",85,9,5,"Sesleria caerulea",1
"LC1-09",86,9,6,"Androsace villosa",1
"LC1-09",86,9,6,"Carex sempervirens",1
"LC1-09",86,9,6,"Helianthemum canum",1
"LC1-09",86,9,6,"Sesleria caerulea",1
"LC1-09",87,9,7,"Carex sempervirens",1
"LC1-09",87,9,7,"Sesleria caerulea",1
"LC1-09",88,9,8,"Androsace villosa",1
"LC1-09",88,9,8,"Anthyllis vulneraria",1
"LC1-09",88,9,8,"Carex sempervirens",1
"LC1-09",88,9,8,"Sesleria caerulea",1
"LC1-09",89,9,9,"Androsace villosa",1
"LC1-09",89,9,9,"Anthyllis vulneraria",1
"LC1-09",89,9,9,"Carex sempervirens",1
"LC1-09",89,9,9,"Euphrasia salisburgensis",1
"LC1-09",89,9,9,"Helianthemum canum",1
"LC1-09",90,9,10,"Carex sempervirens",1
"LC1-09",90,9,10,"Euphrasia salisburgensis",1
"LC1-09",90,9,10,"Helianthemum canum",1
"LC1-09",91,10,1,"Androsace villosa",1
"LC1-09",91,10,1,"Anthyllis vulneraria",1
"LC1-09",91,10,1,"Carex sempervirens",1
"LC1-09",91,10,1,"Helianthemum canum",1
"LC1-09",91,10,1,"Jurinea humilis",1
"LC1-09",91,10,1,"Koeleria vallesiana",1
"LC1-09",92,10,2,"Androsace villosa",1
"LC1-09",92,10,2,"Helianthemum canum",1
"LC1-09",92,10,2,"Koeleria vallesiana",1
"LC1-09",92,10,2,"Thymus praecox subsp. ligusticus",1
"LC1-09",93,10,3,"Helianthemum canum",1
"LC1-09",93,10,3,"Jurinea humilis",1
"LC1-09",93,10,3,"Koeleria vallesiana",1
"LC1-09",93,10,3,"Saxifraga conifera",1
"LC1-09",93,10,3,"Thymus praecox subsp. ligusticus",1
"LC1-09",94,10,4,"Androsace villosa",1
"LC1-09",94,10,4,"Carex sempervirens",1
"LC1-09",94,10,4,"Helianthemum canum",1
"LC1-09",94,10,4,"Jurinea humilis",1
"LC1-09",94,10,4,"Koeleria vallesiana",1
"LC1-09",95,10,5,"Androsace villosa",1
"LC1-09",95,10,5,"Anthyllis vulneraria",1
"LC1-09",95,10,5,"Carex sempervirens",1
"LC1-09",95,10,5,"Helianthemum canum",1
"LC1-09",95,10,5,"Jurinea humilis",1
"LC1-09",95,10,5,"Koeleria vallesiana",1
"LC1-09",96,10,6,"Androsace villosa",1
"LC1-09",96,10,6,"Anthyllis vulneraria",1
"LC1-09",96,10,6,"Carex sempervirens",1
"LC1-09",96,10,6,"Helianthemum canum",1
"LC1-09",96,10,6,"Jurinea humilis",1
"LC1-09",96,10,6,"Koeleria vallesiana",1
"LC1-09",96,10,6,"Sesleria caerulea",1
"LC1-09",97,10,7,"Anthyllis vulneraria",1
"LC1-09",97,10,7,"Carex sempervirens",1
"LC1-09",97,10,7,"Helianthemum canum",1
"LC1-09",97,10,7,"Koeleria vallesiana",1
"LC1-09",97,10,7,"Sesleria caerulea",1
"LC1-09",98,10,8,"Androsace villosa",1
"LC1-09",98,10,8,"Anthyllis vulneraria",1
"LC1-09",98,10,8,"Carex sempervirens",1
"LC1-09",98,10,8,"Helianthemum canum",1
"LC1-09",98,10,8,"Sesleria caerulea",1
"LC1-09",99,10,9,"Androsace villosa",1
"LC1-09",99,10,9,"Anthyllis vulneraria",1
"LC1-09",99,10,9,"Carex sempervirens",1
"LC1-09",99,10,9,"Euphrasia salisburgensis",1
"LC1-09",99,10,9,"Festuca gr. rubra",1
"LC1-09",99,10,9,"Helianthemum canum",1
"LC1-09",99,10,9,"Koeleria vallesiana",1
"LC1-09",100,10,10,"Androsace villosa",1
"LC1-09",100,10,10,"Anthyllis vulneraria",1
"LC1-09",100,10,10,"Carex sempervirens",1
"LC1-09",100,10,10,"Euphrasia salisburgensis",1
"LC1-19",1,1,1,"Helianthemum canum",1
"LC1-19",2,1,2,"Helianthemum canum",1
"LC1-19",2,1,2,"Saxifraga conifera",1
"LC1-19",2,1,2,"Sesleria caerulea",1
"LC1-19",3,1,3,"Androsace villosa",1
"LC1-19",3,1,3,"Carex sempervirens",1
"LC1-19",3,1,3,"Koeleria vallesiana",1
"LC1-19",3,1,3,"Sesleria caerulea",1
"LC1-19",4,1,4,"Carex sempervirens",1
"LC1-19",4,1,4,"Helianthemum canum",1
"LC1-19",4,1,4,"Koeleria vallesiana",1
"LC1-19",4,1,4,"Sesleria caerulea",1
"LC1-19",5,1,5,"Carex sempervirens",1
"LC1-19",5,1,5,"Helianthemum canum",1
"LC1-19",5,1,5,"Koeleria vallesiana",1
"LC1-19",6,1,6,"Androsace villosa",1
"LC1-19",6,1,6,"Carex sempervirens",1
"LC1-19",6,1,6,"Helianthemum canum",1
"LC1-19",6,1,6,"Koeleria vallesiana",1
"LC1-19",6,1,6,"Scilla verna",1
"LC1-19",6,1,6,"Sesleria caerulea",1
"LC1-19",7,1,7,"Androsace villosa",1
"LC1-19",7,1,7,"Anthyllis vulneraria",1
"LC1-19",7,1,7,"Carex sempervirens",1
"LC1-19",7,1,7,"Helianthemum canum",1
"LC1-19",7,1,7,"Koeleria vallesiana",1
"LC1-19",7,1,7,"Scilla verna",1
"LC1-19",8,1,8,"Androsace villosa",1
"LC1-19",8,1,8,"Anthyllis vulneraria",1
"LC1-19",8,1,8,"Carex sempervirens",1
"LC1-19",8,1,8,"Helianthemum canum",1
"LC1-19",8,1,8,"Koeleria vallesiana",1
"LC1-19",9,1,9,"Helianthemum canum",1
"LC1-19",10,1,10,"Helianthemum canum",1
"LC1-19",10,1,10,"Koeleria vallesiana",1
"LC1-19",11,2,1,"Helianthemum canum",1
"LC1-19",11,2,1,"Jurinea humilis",1
"LC1-19",12,2,2,"Androsace villosa",1
"LC1-19",12,2,2,"Helianthemum canum",1
"LC1-19",12,2,2,"Sesleria caerulea",1
"LC1-19",13,2,3,"Androsace villosa",1
"LC1-19",13,2,3,"Helianthemum canum",1
"LC1-19",13,2,3,"Koeleria vallesiana",1
"LC1-19",13,2,3,"Sesleria caerulea",1
"LC1-19",14,2,4,"Androsace villosa",1
"LC1-19",14,2,4,"Carex sempervirens",1
"LC1-19",14,2,4,"Helianthemum canum",1
"LC1-19",14,2,4,"Sesleria caerulea",1
"LC1-19",15,2,5,"Androsace villosa",1
"LC1-19",15,2,5,"Carex sempervirens",1
"LC1-19",15,2,5,"Euphrasia salisburgensis",1
"LC1-19",15,2,5,"Helianthemum canum",1
"LC1-19",15,2,5,"Koeleria vallesiana",1
"LC1-19",16,2,6,"Androsace villosa",1
"LC1-19",16,2,6,"Anthyllis vulneraria",1
"LC1-19",16,2,6,"Carex sempervirens",1
"LC1-19",16,2,6,"Helianthemum canum",1
"LC1-19",16,2,6,"Koeleria vallesiana",1
"LC1-19",16,2,6,"Scilla verna",1
"LC1-19",16,2,6,"Sesleria caerulea",1
"LC1-19",17,2,7,"Androsace villosa",1
"LC1-19",17,2,7,"Anthyllis vulneraria",1
"LC1-19",17,2,7,"Carex sempervirens",1
"LC1-19",17,2,7,"Helianthemum canum",1
"LC1-19",17,2,7,"Koeleria vallesiana",1
"LC1-19",17,2,7,"Scilla verna",1
"LC1-19",17,2,7,"Sesleria caerulea",1
"LC1-19",18,2,8,"Androsace villosa",1
"LC1-19",18,2,8,"Koeleria vallesiana",1
"LC1-19",19,2,9,"Koeleria vallesiana",1
"LC1-19",20,2,10,"Helianthemum canum",1
"LC1-19",20,2,10,"Koeleria vallesiana",1
"LC1-19",21,3,1,"Carex sempervirens",1
"LC1-19",21,3,1,"Helianthemum canum",1
"LC1-19",21,3,1,"Hippocrepis comosa",1
"LC1-19",21,3,1,"Jurinea humilis",1
"LC1-19",21,3,1,"Sesleria caerulea",1
"LC1-19",22,3,2,"Anthyllis vulneraria",1
"LC1-19",22,3,2,"Carex sempervirens",1
"LC1-19",22,3,2,"Helianthemum canum",1
"LC1-19",23,3,3,"Androsace villosa",1
"LC1-19",23,3,3,"Carex sempervirens",1
"LC1-19",23,3,3,"Helianthemum canum",1
"LC1-19",23,3,3,"Koeleria vallesiana",1
"LC1-19",24,3,4,"Helianthemum canum",1
"LC1-19",25,3,5,"Androsace villosa",1
"LC1-19",25,3,5,"Euphrasia salisburgensis",1
"LC1-19",25,3,5,"Helianthemum canum",1
"LC1-19",25,3,5,"Koeleria vallesiana",1
"LC1-19",25,3,5,"Sedum brevifolium",1
"LC1-19",26,3,6,"Androsace villosa",1
"LC1-19",26,3,6,"Anthyllis vulneraria",1
"LC1-19",26,3,6,"Helianthemum canum",1
"LC1-19",26,3,6,"Koeleria vallesiana",1
"LC1-19",27,3,7,"Androsace villosa",1
"LC1-19",27,3,7,"Helianthemum canum",1
"LC1-19",27,3,7,"Koeleria vallesiana",1
"LC1-19",27,3,7,"Saxifraga conifera",1
"LC1-19",27,3,7,"Sesleria caerulea",1
"LC1-19",27,3,7,"Thymus praecox subsp. ligusticus",1
"LC1-19",28,3,8,"Carex sempervirens",1
"LC1-19",28,3,8,"Helianthemum canum",1
"LC1-19",28,3,8,"Sesleria caerulea",1
"LC1-19",29,3,9,"Androsace villosa",1
"LC1-19",29,3,9,"Carex sempervirens",1
"LC1-19",29,3,9,"Koeleria vallesiana",1
"LC1-19",30,3,10,"Helianthemum canum",1
"LC1-19",31,4,1,"Androsace villosa",1
"LC1-19",31,4,1,"Carex sempervirens",1
"LC1-19",31,4,1,"Helianthemum canum",1
"LC1-19",31,4,1,"Jurinea humilis",1
"LC1-19",31,4,1,"Koeleria vallesiana",1
"LC1-19",32,4,2,"Anthyllis vulneraria",1
"LC1-19",32,4,2,"Carex sempervirens",1
"LC1-19",32,4,2,"Helianthemum canum",1
"LC1-19",32,4,2,"Saxifraga conifera",1
"LC1-19",33,4,3,"Androsace villosa",1
"LC1-19",33,4,3,"Anthyllis vulneraria",1
"LC1-19",33,4,3,"Carex sempervirens",1
"LC1-19",33,4,3,"Helianthemum canum",1
"LC1-19",33,4,3,"Koeleria vallesiana",1
"LC1-19",33,4,3,"Sesleria caerulea",1
"LC1-19",34,4,4,"Carex sempervirens",1
"LC1-19",34,4,4,"Helianthemum canum",1
"LC1-19",34,4,4,"Sesleria caerulea",1
"LC1-19",35,4,5,"Androsace villosa",1
"LC1-19",35,4,5,"Carex sempervirens",1
"LC1-19",35,4,5,"Helianthemum canum",1
"LC1-19",35,4,5,"Koeleria vallesiana",1
"LC1-19",36,4,6,"Androsace villosa",1
"LC1-19",36,4,6,"Helianthemum canum",1
"LC1-19",36,4,6,"Koeleria vallesiana",1
"LC1-19",36,4,6,"Thymus praecox subsp. ligusticus",1
"LC1-19",37,4,7,"Androsace villosa",1
"LC1-19",37,4,7,"Helianthemum canum",1
"LC1-19",37,4,7,"Hippocrepis comosa",1
"LC1-19",37,4,7,"Jurinea humilis",1
"LC1-19",37,4,7,"Koeleria vallesiana",1
"LC1-19",37,4,7,"Sesleria caerulea",1
"LC1-19",38,4,8,"Androsace villosa",1
"LC1-19",38,4,8,"Anthyllis vulneraria",1
"LC1-19",38,4,8,"Carex sempervirens",1
"LC1-19",38,4,8,"Jurinea humilis",1
"LC1-19",38,4,8,"Koeleria vallesiana",1
"LC1-19",38,4,8,"Sesleria caerulea",1
"LC1-19",38,4,8,"Thymus praecox subsp. ligusticus",1
"LC1-19",39,4,9,"Carex sempervirens",1
"LC1-19",39,4,9,"Helianthemum canum",1
"LC1-19",40,4,10,"Carex sempervirens",1
"LC1-19",40,4,10,"Jurinea humilis",1
"LC1-19",41,5,1,"Anthyllis vulneraria",1
"LC1-19",42,5,2,"Anthyllis vulneraria",1
"LC1-19",42,5,2,"Carex sempervirens",1
"LC1-19",42,5,2,"Helianthemum canum",1
"LC1-19",43,5,3,"Androsace villosa",1
"LC1-19",43,5,3,"Carex sempervirens",1
"LC1-19",43,5,3,"Helianthemum canum",1
"LC1-19",43,5,3,"Koeleria vallesiana",1
"LC1-19",44,5,4,"Carex sempervirens",1
"LC1-19",44,5,4,"Festuca gr. rubra",1
"LC1-19",44,5,4,"Helianthemum canum",1
"LC1-19",45,5,5,"Carex sempervirens",1
"LC1-19",45,5,5,"Helianthemum canum",1
"LC1-19",46,5,6,"Androsace villosa",1
"LC1-19",46,5,6,"Helianthemum canum",1
"LC1-19",46,5,6,"Hippocrepis comosa",1
"LC1-19",46,5,6,"Koeleria vallesiana",1
"LC1-19",46,5,6,"Saxifraga conifera",1
"LC1-19",47,5,7,"Androsace villosa",1
"LC1-19",47,5,7,"Helianthemum canum",1
"LC1-19",47,5,7,"Hippocrepis comosa",1
"LC1-19",47,5,7,"Koeleria vallesiana",1
"LC1-19",47,5,7,"Saxifraga conifera",1
"LC1-19",48,5,8,"Androsace villosa",1
"LC1-19",48,5,8,"Anthyllis vulneraria",1
"LC1-19",48,5,8,"Carex sempervirens",1
"LC1-19",48,5,8,"Koeleria vallesiana",1
"LC1-19",48,5,8,"Thymus praecox subsp. ligusticus",1
"LC1-19",49,5,9,"Anthyllis vulneraria",1
"LC1-19",49,5,9,"Carex sempervirens",1
"LC1-19",49,5,9,"Helianthemum canum",1
"LC1-19",49,5,9,"Sesleria caerulea",1
"LC1-19",49,5,9,"Thymus praecox subsp. ligusticus",1
"LC1-19",50,5,10,"Carex sempervirens",1
"LC1-19",50,5,10,"Helianthemum canum",1
"LC1-19",50,5,10,"Jurinea humilis",1
"LC1-19",50,5,10,"Sesleria caerulea",1
"LC1-19",51,6,1,"Androsace villosa",1
"LC1-19",51,6,1,"Helianthemum canum",1
"LC1-19",51,6,1,"Koeleria vallesiana",1
"LC1-19",52,6,2,"Androsace villosa",1
"LC1-19",52,6,2,"Carex sempervirens",1
"LC1-19",52,6,2,"Helianthemum canum",1
"LC1-19",52,6,2,"Koeleria vallesiana",1
"LC1-19",53,6,3,"Carex sempervirens",1
"LC1-19",53,6,3,"Euphrasia salisburgensis",1
"LC1-19",53,6,3,"Helianthemum canum",1
"LC1-19",53,6,3,"Sesleria caerulea",1
"LC1-19",54,6,4,"Androsace villosa",1
"LC1-19",54,6,4,"Carex sempervirens",1
"LC1-19",54,6,4,"Koeleria vallesiana",1
"LC1-19",54,6,4,"Sesleria caerulea",1
"LC1-19",55,6,5,"Carex sempervirens",1
"LC1-19",55,6,5,"Sesleria caerulea",1
"LC1-19",56,6,6,"Carex sempervirens",1
"LC1-19",56,6,6,"Hippocrepis comosa",1
"LC1-19",56,6,6,"Sesleria caerulea",1
"LC1-19",57,6,7,"Androsace villosa",1
"LC1-19",57,6,7,"Helianthemum canum",1
"LC1-19",57,6,7,"Hippocrepis comosa",1
"LC1-19",57,6,7,"Koeleria vallesiana",1
"LC1-19",58,6,8,"Androsace villosa",1
"LC1-19",58,6,8,"Helianthemum canum",1
"LC1-19",58,6,8,"Koeleria vallesiana",1
"LC1-19",58,6,8,"Scilla verna",1
"LC1-19",59,6,9,"Androsace villosa",1
"LC1-19",59,6,9,"Helianthemum canum",1
"LC1-19",59,6,9,"Koeleria vallesiana",1
"LC1-19",59,6,9,"Scilla verna",1
"LC1-19",59,6,9,"Sesleria caerulea",1
"LC1-19",60,6,10,"Festuca gr. rubra",1
"LC1-19",60,6,10,"Helianthemum canum",1
"LC1-19",60,6,10,"Scilla verna",1
"LC1-19",61,7,1,"Androsace villosa",1
"LC1-19",61,7,1,"Carex sempervirens",1
"LC1-19",61,7,1,"Dethawia splendens subsp. cantabrica",1
"LC1-19",61,7,1,"Helianthemum canum",1
"LC1-19",61,7,1,"Koeleria vallesiana",1
"LC1-19",61,7,1,"Thymus praecox subsp. ligusticus",1
"LC1-19",62,7,2,"Carex sempervirens",1
"LC1-19",62,7,2,"Euphrasia salisburgensis",1
"LC1-19",62,7,2,"Helianthemum canum",1
"LC1-19",62,7,2,"Thymus praecox subsp. ligusticus",1
"LC1-19",63,7,3,"Carex sempervirens",1
"LC1-19",63,7,3,"Euphrasia salisburgensis",1
"LC1-19",63,7,3,"Helianthemum canum",1
"LC1-19",63,7,3,"Saxifraga conifera",1
"LC1-19",63,7,3,"Sesleria caerulea",1
"LC1-19",64,7,4,"Androsace villosa",1
"LC1-19",64,7,4,"Carex sempervirens",1
"LC1-19",64,7,4,"Helianthemum canum",1
"LC1-19",64,7,4,"Koeleria vallesiana",1
"LC1-19",64,7,4,"Sesleria caerulea",1
"LC1-19",65,7,5,"Androsace villosa",1
"LC1-19",65,7,5,"Carex sempervirens",1
"LC1-19",65,7,5,"Koeleria vallesiana",1
"LC1-19",66,7,6,"Androsace villosa",1
"LC1-19",66,7,6,"Anthyllis vulneraria",1
"LC1-19",66,7,6,"Carex sempervirens",1
"LC1-19",66,7,6,"Koeleria vallesiana",1
"LC1-19",66,7,6,"Sesleria caerulea",1
"LC1-19",67,7,7,"Anthyllis vulneraria",1
"LC1-19",67,7,7,"Carex sempervirens",1
"LC1-19",67,7,7,"Helianthemum canum",1
"LC1-19",67,7,7,"Hippocrepis comosa",1
"LC1-19",68,7,8,"Androsace villosa",1
"LC1-19",68,7,8,"Helianthemum canum",1
"LC1-19",68,7,8,"Koeleria vallesiana",1
"LC1-19",69,7,9,"Carex sempervirens",1
"LC1-19",69,7,9,"Scilla verna",1
"LC1-19",70,7,10,"Androsace villosa",1
"LC1-19",70,7,10,"Carex sempervirens",1
"LC1-19",70,7,10,"Festuca gr. rubra",1
"LC1-19",70,7,10,"Helianthemum canum",1
"LC1-19",70,7,10,"Koeleria vallesiana",1
"LC1-19",70,7,10,"Scilla verna",1
"LC1-19",71,8,1,"Androsace villosa",1
"LC1-19",71,8,1,"Carex sempervirens",1
"LC1-19",71,8,1,"Helianthemum canum",1
"LC1-19",71,8,1,"Koeleria vallesiana",1
"LC1-19",71,8,1,"Thymus praecox subsp. ligusticus",1
"LC1-19",72,8,2,"Androsace villosa",1
"LC1-19",72,8,2,"Carex sempervirens",1
"LC1-19",72,8,2,"Helianthemum canum",1
"LC1-19",72,8,2,"Koeleria vallesiana",1
"LC1-19",72,8,2,"Thymus praecox subsp. ligusticus",1
"LC1-19",73,8,3,"Androsace villosa",1
"LC1-19",73,8,3,"Carex sempervirens",1
"LC1-19",73,8,3,"Helianthemum canum",1
"LC1-19",73,8,3,"Koeleria vallesiana",1
"LC1-19",74,8,4,"Androsace villosa",1
"LC1-19",74,8,4,"Carex sempervirens",1
"LC1-19",74,8,4,"Helianthemum canum",1
"LC1-19",74,8,4,"Koeleria vallesiana",1
"LC1-19",75,8,5,"Androsace villosa",1
"LC1-19",75,8,5,"Carex sempervirens",1
"LC1-19",75,8,5,"Helianthemum canum",1
"LC1-19",75,8,5,"Koeleria vallesiana",1
"LC1-19",75,8,5,"Sesleria caerulea",1
"LC1-19",76,8,6,"Carex sempervirens",1
"LC1-19",76,8,6,"Helianthemum canum",1
"LC1-19",76,8,6,"Sesleria caerulea",1
"LC1-19",78,8,8,"Carex sempervirens",1
"LC1-19",79,8,9,"Carex sempervirens",1
"LC1-19",79,8,9,"Festuca gr. rubra",1
"LC1-19",79,8,9,"Scilla verna",1
"LC1-19",79,8,9,"Sesleria caerulea",1
"LC1-19",80,8,10,"Carex sempervirens",1
"LC1-19",80,8,10,"Festuca gr. rubra",1
"LC1-19",80,8,10,"Jurinea humilis",1
"LC1-19",80,8,10,"Scilla verna",1
"LC1-19",80,8,10,"Sesleria caerulea",1
"LC1-19",81,9,1,"Androsace villosa",1
"LC1-19",81,9,1,"Helianthemum canum",1
"LC1-19",81,9,1,"Koeleria vallesiana",1
"LC1-19",81,9,1,"Sesleria caerulea",1
"LC1-19",81,9,1,"Thymus praecox subsp. ligusticus",1
"LC1-19",82,9,2,"Carex sempervirens",1
"LC1-19",82,9,2,"Euphrasia salisburgensis",1
"LC1-19",82,9,2,"Helianthemum canum",1
"LC1-19",82,9,2,"Sesleria caerulea",1
"LC1-19",83,9,3,"Carex sempervirens",1
"LC1-19",83,9,3,"Helianthemum canum",1
"LC1-19",83,9,3,"Saxifraga conifera",1
"LC1-19",84,9,4,"Androsace villosa",1
"LC1-19",84,9,4,"Euphrasia salisburgensis",1
"LC1-19",84,9,4,"Helianthemum canum",1
"LC1-19",84,9,4,"Koeleria vallesiana",1
"LC1-19",84,9,4,"Sesleria caerulea",1
"LC1-19",84,9,4,"Thymus praecox subsp. ligusticus",1
"LC1-19",85,9,5,"Androsace villosa",1
"LC1-19",85,9,5,"Carex sempervirens",1
"LC1-19",85,9,5,"Euphrasia salisburgensis",1
"LC1-19",85,9,5,"Helianthemum canum",1
"LC1-19",85,9,5,"Koeleria vallesiana",1
"LC1-19",86,9,6,"Carex sempervirens",1
"LC1-19",86,9,6,"Helianthemum canum",1
"LC1-19",87,9,7,"Carex sempervirens",1
"LC1-19",87,9,7,"Helianthemum canum",1
"LC1-19",87,9,7,"Sesleria caerulea",1
"LC1-19",88,9,8,"Carex sempervirens",1
"LC1-19",88,9,8,"Helianthemum canum",1
"LC1-19",89,9,9,"Anthyllis vulneraria",1
"LC1-19",89,9,9,"Carex sempervirens",1
"LC1-19",89,9,9,"Festuca gr. rubra",1
"LC1-19",89,9,9,"Helianthemum canum",1
"LC1-19",89,9,9,"Jurinea humilis",1
"LC1-19",89,9,9,"Sesleria caerulea",1
"LC1-19",90,9,10,"Helianthemum canum",1
"LC1-19",90,9,10,"Sesleria caerulea",1
"LC1-19",91,10,1,"Androsace villosa",1
"LC1-19",91,10,1,"Euphrasia salisburgensis",1
"LC1-19",91,10,1,"Helianthemum canum",1
"LC1-19",91,10,1,"Koeleria vallesiana",1
"LC1-19",91,10,1,"Sesleria caerulea",1
"LC1-19",92,10,2,"Helianthemum canum",1
"LC1-19",93,10,3,"Androsace villosa",1
"LC1-19",93,10,3,"Helianthemum canum",1
"LC1-19",93,10,3,"Koeleria vallesiana",1
"LC1-19",93,10,3,"Thymus praecox subsp. ligusticus",1
"LC1-19",94,10,4,"Androsace villosa",1
"LC1-19",94,10,4,"Helianthemum canum",1
"LC1-19",94,10,4,"Koeleria vallesiana",1
"LC1-19",94,10,4,"Saxifraga conifera",1
"LC1-19",94,10,4,"Thymus praecox subsp. ligusticus",1
"LC1-19",95,10,5,"Androsace villosa",1
"LC1-19",95,10,5,"Euphrasia salisburgensis",1
"LC1-19",95,10,5,"Helianthemum canum",1
"LC1-19",95,10,5,"Koeleria vallesiana",1
"LC1-19",95,10,5,"Saxifraga conifera",1
"LC1-19",96,10,6,"Carex sempervirens",1
"LC1-19",96,10,6,"Helianthemum canum",1
"LC1-19",96,10,6,"Sesleria caerulea",1
"LC1-19",97,10,7,"Carex sempervirens",1
"LC1-19",97,10,7,"Helianthemum canum",1
